"build","computer.platform","computer.touch","date","time","subject","group","sessionid","blockcode","blocknum","trialcode","latency","randStart","startPos","scrfunc","rtvspos","randStart","mag","freq","ev","inc","rng","startPos","fogPos1","fogPos2","chooseUncertainty1","chooseUncertainty2","uncertaintyCount1","uncertaintyCount2","blockCount","ntrials","trialCount","uncertaintyStart1","uncertaintyStart2","uncertainty_block","rt_shifted","totalPoints","totalEarnings","Earnings"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","dispFeedback_U","1000","1","66","CEVR","POS","1","146","0.2554744525547445466","37.2554744525547505418","1","0.8681682899753023763","66","1","50","2","0","4","0","1","40","12","8","30","1","1231","955","63","1"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","experiment_U","1904","1","14","CEVR","POS","1","","","","","","14","1","50","2","0","4","0","1","40","12","8","30","1","1231","955","63","1"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","dispFeedback_U","1000","1","14","CEVR","POS","1","74","0.5294358135731807025","39.1177432542927263626","1","0.970943826243966801","14","1","50","2","0","5","0","1","40","13","8","30","1","3854","956","64","1"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","experiment_U","2560","1","12","CEVR","POS","1","","","","","","12","1","50","2","0","5","0","1","40","13","8","30","1","3854","956","64","1"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","dispFeedback_U","1000","1","12","CEVR","POS","1","55","0.6851851851851852304","37.6851851851851904485","55","0.6257356308926212973","12","1","50","2","0","6","0","1","40","14","8","30","1","4410","1011","68","4"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","experiment_U","547","1","61","CEVR","POS","1","","","","","","61","1","50","2","0","6","0","1","40","14","8","30","1","4410","1011","68","4"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","dispFeedback_U","1000","1","61","CEVR","POS","1","45","0.8912594631796284528","39.6737783895388815836","45","0.1953256738361263956","61","1","50","3","0","7","0","1","40","15","8","30","1","4847","1056","71","3"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","experiment_U","561","1","71","CEVR","POS","1","","","","","","71","1","50","3","0","7","0","1","40","15","8","30","1","4847","1056","71","3"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","dispFeedback_U","1000","1","71","CEVR","POS","1","168","0.2180501767974406535","36.563899646405118915","1","0.9040238726660664303","71","1","50","3","0","8","0","1","40","16","8","30","1","361","1057","72","1"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","experiment_U","955","1","18","CEVR","POS","1","","","","","","18","1","50","3","0","8","0","1","40","16","8","30","1","361","1057","72","1"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","dispFeedback_U","1000","1","18","CEVR","POS","1","89","0.4053208137715179626","36.1893583724569580795","89","0.0259583732173681199","18","1","50","3","0","9","0","1","40","17","8","30","1","3105","1146","79","7"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","experiment_U","847","1","26","CEVR","POS","1","","","","","","26","1","50","3","0","9","0","1","40","17","8","30","1","3105","1146","79","7"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","dispFeedback_U","1000","1","26","CEVR","POS","1","83","0.4460902514640027738","37","1","0.4720049094110738697","26","1","50","3","0","10","0","1","40","18","8","30","1","3397","1147","80","1"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","experiment_U","6500","1","11","CEVR","POS","1","","","","","","11","1","50","3","0","10","0","1","40","18","8","30","1","3397","1147","80","1"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","dispFeedback_U","1000","1","11","CEVR","POS","1","81","0.431666666666666643","34.8416666666666685614","81","0.2804878091627004966","11","1","50","3","0","11","0","1","40","19","8","30","1","3300","1228","80","0"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","experiment_U","1705","1","17","CEVR","POS","1","","","","","","17","1","50","3","0","11","0","1","40","19","8","30","1","3300","1228","80","0"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","dispFeedback_U","1000","1","17","CEVR","POS","1","67","0.5190380761523045727","34.9238476953907834854","1","0.5920298778433422671","17","1","50","3","0","12","0","1","40","20","8","30","1","3805","1229","81","1"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","experiment_U","2549","1","92","CEVR","POS","1","","","","","","92","1","50","3","0","12","0","1","40","20","8","30","1","3805","1229","81","1"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","dispFeedback_U","1000","1","92","CEVR","POS","1","85","0.4463977938641847665","37.8927955877283793029","85","0.2909796827684574816","92","1","50","3","0","13","0","1","40","21","8","30","1","3399","1314","87","6"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","experiment_U","1630","1","3","CEVR","POS","1","","","","","","3","1","50","3","0","13","0","1","40","21","8","30","1","3399","1314","87","6"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","dispFeedback_U","1000","1","3","CEVR","POS","1","91","0.3960244648318043126","36.2079510703363993684","91","0.3116759926340719744","3","1","50","3","0","14","0","1","40","22","8","30","1","3030","1405","94","7"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","experiment_U","1460","1","7","CEVR","POS","1","","","","","","7","1","50","3","0","14","0","1","40","22","8","30","1","3030","1405","94","7"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","dispFeedback_U","1000","1","7","CEVR","POS","1","92","0.3996913580246913011","36.6003086419753032033","1","0.7282372665890113339","7","1","50","3","0","15","0","1","40","23","8","30","1","3060","1406","95","1"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","experiment_U","4712","1","44","CEVR","POS","1","","","","","","44","1","50","3","0","15","0","1","40","23","8","30","1","3060","1406","95","1"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","dispFeedback_U","1000","1","44","CEVR","POS","1","90","0.4126832377310388766","37","1","0.5913118483944125314","44","1","50","3","0","16","0","1","40","24","8","30","1","3162","1407","96","1"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","experiment_U","6500","1","87","CEVR","POS","1","","","","","","87","1","50","3","0","16","0","1","40","24","8","30","1","3162","1407","96","1"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","dispFeedback_U","1000","1","87","CEVR","POS","1","124","0.3083333333333333481","38.2333333333333342807","124","0.15703042064724268","87","1","50","3","0","17","0","1","40","25","8","30","1","2100","1531","96","0"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","experiment_U","2348","1","29","CEVR","POS","1","","","","","","29","1","50","3","0","17","0","1","40","25","8","30","1","2100","1531","96","0"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","dispFeedback_U","1000","1","29","CEVR","POS","1","175","0.2071337172104926461","36.1714651311580297488","1","0.6249786789121521968","29","1","50","4","0","18","0","1","40","26","8","30","0","48","1532","97","1"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","experiment_noU","2989","1","41","CEVR","POS","1","","","","","","41","1","50","4","0","18","0","1","40","26","8","30","0","48","1532","97","1"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","dispFeedback_noU","1000","1","41","CEVR","POS","1","144","0.2584314508082218853","37.2584314508082172779","144","0.0057309030102870671","41","1","50","4","0","18","0","1","40","27","8","30","0","1289","1676","107","10"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","experiment_noU","3591","1","27","CEVR","POS","1","","","","","","27","1","50","4","0","18","0","1","40","27","8","30","0","1289","1676","107","10"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","dispFeedback_noU","1000","1","27","CEVR","POS","1","145","0.2534742611078489305","36.7465257388921529014","145","0.3161966545312192012","27","1","50","4","0","18","0","1","40","28","8","30","0","1191","1821","117","10"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","experiment_noU","5195","1","96","CEVR","POS","1","","","","","","96","1","50","4","0","18","0","1","40","28","8","30","0","1191","1821","117","10"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","dispFeedback_noU","1000","1","96","CEVR","POS","1","149","0.2561819980217606707","38.2809099901088103479","149","0.5431234055531963811","96","1","50","4","0","18","0","1","40","29","8","30","0","1245","1970","127","10"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","experiment_noU","3723","1","27","CEVR","POS","1","","","","","","27","1","50","4","0","18","0","1","40","29","8","30","0","1245","1970","127","10"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","dispFeedback_noU","1000","1","27","CEVR","POS","1","139","0.2601969057665260432","36.2194092827004325841","139","0.9477353228600079449","27","1","50","4","0","18","0","1","40","30","8","30","2","1323","2109","137","10"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","experiment_U","1360","1","56","CEVR","POS","1","","","","","","56","1","50","4","0","18","0","1","40","30","8","30","2","1323","2109","137","10"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","dispFeedback_U","1000","1","56","CEVR","POS","1","164","0.219864176570458425","36.120543293718171185","1","0.252880796150509457","56","1","50","4","1","18","1","1","40","31","8","30","2","410","2110","138","1"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","experiment_U","2508","1","33","CEVR","POS","1","","","","","","33","1","50","4","1","18","1","1","40","31","8","30","2","410","2110","138","1"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","dispFeedback_U","1000","1","33","CEVR","POS","1","170","0.2197895451459606075","37.4395790902919216592","1","0.3057155062690646297","33","1","50","4","2","18","2","1","40","32","8","30","2","408","2111","139","1"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","experiment_U","3771","1","26","CEVR","POS","1","","","","","","26","1","50","4","2","18","2","1","40","32","8","30","2","408","2111","139","1"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","dispFeedback_U","1000","1","26","CEVR","POS","1","138","0.2600923880297248414","35.959630447881103521","138","0.1453224977351078862","26","1","50","4","2","18","3","1","40","33","8","30","2","1321","2249","149","10"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","experiment_U","4475","1","11","CEVR","POS","1","","","","","","11","1","50","4","2","18","3","1","40","33","8","30","2","1321","2249","149","10"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","dispFeedback_U","1000","1","11","CEVR","POS","1","144","0.2577114427860696666","37.0000000000000071054","1","0.9345965694949488478","11","1","50","4","2","18","4","1","40","34","8","30","2","1275","2250","150","1"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","experiment_U","3289","1","73","CEVR","POS","1","","","","","","73","1","50","4","2","18","4","1","40","34","8","30","2","1275","2250","150","1"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","dispFeedback_U","1000","1","73","CEVR","POS","1","91","0.4162648666023786581","37.83252973320475121","1","0.713602785187215316","73","1","50","4","2","18","5","1","40","35","8","30","2","3189","2251","151","1"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","experiment_U","2972","1","39","CEVR","POS","1","","","","","","39","1","50","4","2","18","5","1","40","35","8","30","2","3189","2251","151","1"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","dispFeedback_U","1000","1","39","CEVR","POS","1","145","0.2525351014040561615","36.4949297971918937833","1","0.43621337447227293","39","1","50","4","2","18","6","1","40","36","8","30","2","1172","2252","152","1"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","experiment_U","1968","1","99","CEVR","POS","1","","","","","","99","1","50","4","2","18","6","1","40","36","8","30","2","1172","2252","152","1"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","dispFeedback_U","1000","1","99","CEVR","POS","1","85","0.4134738186462324494","35.3461047254150670938","1","0.8779179001874098942","99","1","50","4","2","18","7","1","40","37","8","30","2","3168","2253","153","1"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","experiment_U","523","1","72","CEVR","POS","1","","","","","","72","1","50","4","2","18","7","1","40","37","8","30","2","3168","2253","153","1"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","dispFeedback_U","1000","1","72","CEVR","POS","1","171","0.2184916483887295591","37.4369832967774627264","1","0.9603475739621435414","72","1","50","4","3","18","8","1","40","38","8","30","2","373","2254","154","1"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","experiment_U","3819","1","6","CEVR","POS","1","","","","","","6","1","50","4","3","18","8","1","40","38","8","30","2","373","2254","154","1"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","dispFeedback_U","1000","1","6","CEVR","POS","1","165","0.2183442926993761635","36.1266228292024962343","1","0.838411302035304562","6","1","50","4","4","18","9","1","40","39","8","30","0","369","2255","155","1"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","experiment_noU","1385","1","76","CEVR","POS","1","","","","","","76","1","50","4","4","18","9","1","40","39","8","30","0","369","2255","155","1"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","2","dispFeedback_noU","1000","1","76","CEVR","POS","1","134","0.2661870503597122406","35.6690647482014426828","134","0.7374171576782635462","76","1","50","4","4","18","9","1","40","40","8","30","0","1435","2389","164","9"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","3","experiment_noU","4592","1","9","DEV","POS","1","","","","","","9","45","5","0","0","0","0","2","38","0","6","26","0","1435","2389","164","9"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","3","dispFeedback_noU","1000","1","9","DEV","POS","1","77","0.5856644011812155437","45.0779707207095299282","77","0.0549938439053934622","9","45","5","0","0","0","0","2","38","1","6","26","0","1292","2466","170","6"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","3","experiment_noU","698","1","4","DEV","POS","1","","","","","","4","45","5","0","0","0","0","2","38","1","6","26","0","1292","2466","170","6"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","3","dispFeedback_noU","1000","1","4","DEV","POS","1","76","0.4484691063671342182","33.87902582227023629","76","0.6391057159377042662","4","45","5","0","0","0","0","2","38","2","6","26","0","2148","2542","176","6"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","3","experiment_noU","1120","1","100","DEV","POS","1","","","","","","100","45","5","0","0","0","0","2","38","2","6","26","0","2148","2542","176","6"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","3","dispFeedback_noU","1000","1","100","DEV","POS","1","80","0.4215393893866521413","33.8472221673974900114","80","0.6631656937913888994","100","45","5","0","0","0","0","2","38","3","6","26","0","2370","2622","182","6"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","3","experiment_noU","877","1","93","DEV","POS","1","","","","","","93","45","5","0","0","0","0","2","38","3","6","26","0","2370","2622","182","6"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","3","dispFeedback_noU","1000","1","93","DEV","POS","1","76","0.5009901417764344167","38.1494144973955329192","76","0.7611069387665733155","93","45","5","0","0","0","0","2","38","4","6","26","0","1777","2698","188","6"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","3","experiment_noU","4638","1","8","DEV","POS","1","","","","","","8","45","5","0","0","0","0","2","38","4","6","26","0","1777","2698","188","6"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","3","dispFeedback_noU","1000","1","8","DEV","POS","1","77","0.5864421999781763706","45.1260492861697741773","77","0.8640607327371977453","8","45","5","0","0","0","0","2","38","5","6","26","0","1288","2775","194","6"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","3","experiment_noU","3355","1","35","DEV","POS","1","","","","","","35","45","5","0","0","0","0","2","38","5","6","26","0","1288","2775","194","6"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","3","dispFeedback_noU","1000","1","35","DEV","POS","1","74","0.5735873387934988799","42.6062460657124546515","74","0.181128830691131032","35","45","5","0","0","0","0","2","38","6","6","26","1","1355","2849","199","5"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","3","experiment_U","3889","1","13","DEV","POS","1","","","","","","13","45","5","0","0","0","0","2","38","6","6","26","1","1355","2849","199","5"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","3","dispFeedback_U","1000","1","13","DEV","POS","1","70","0.6936605912098265936","48.5968901220488476156","70","0.5235124357332271439","13","45","5","1","0","1","0","2","38","7","6","26","1","789","2919","204","5"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","3","experiment_U","1564","1","67","DEV","POS","1","","","","","","67","45","5","1","0","1","0","2","38","7","6","26","1","789","2919","204","5"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","3","dispFeedback_U","1000","1","67","DEV","POS","1","79","0.6112051829565336991","48.4715047642717919985","1","0.9206898726803925959","67","45","5","2","0","2","0","2","38","8","6","26","1","1164","2920","205","1"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","3","experiment_U","1169","1","77","DEV","POS","1","","","","","","77","45","5","2","0","2","0","2","38","8","6","26","1","1164","2920","205","1"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","3","dispFeedback_U","1000","1","77","DEV","POS","1","74","0.5901546862458401099","43.5845823780161296668","74","0.1348258606472112764","77","45","5","2","0","3","0","2","38","9","6","26","1","1269","2994","210","5"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","3","experiment_U","1085","1","65","DEV","POS","1","","","","","","65","45","5","2","0","3","0","2","38","9","6","26","1","1269","2994","210","5"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","3","dispFeedback_U","1000","1","65","DEV","POS","1","74","0.7430836093509405327","54.6799114059488928774","74","0.0151791425922836974","65","45","5","3","0","4","0","2","38","10","6","26","1","585","3068","215","5"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","3","experiment_U","2616","1","39","DEV","POS","1","","","","","","39","45","5","3","0","4","0","2","38","10","6","26","1","585","3068","215","5"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","3","dispFeedback_U","1000","1","39","DEV","POS","1","77","0.6873530480320341196","53.0899848216215417551","77","0.2998609082540173443","39","45","5","4","0","5","0","2","38","11","6","26","0","816","3145","221","6"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","3","experiment_noU","791","1","5","DEV","POS","1","","","","","","5","45","5","4","0","5","0","2","38","11","6","26","0","816","3145","221","6"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","3","dispFeedback_noU","1000","1","5","DEV","POS","1","77","0.4307684675090079907","33.1836589943152659998","77","0.9549083181086248651","5","45","5","4","0","5","0","2","38","12","6","26","0","2291","3222","227","6"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","3","experiment_noU","4591","1","9","DEV","POS","1","","","","","","9","45","5","4","0","5","0","2","38","12","6","26","0","2291","3222","227","6"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","3","dispFeedback_noU","1000","1","9","DEV","POS","1","72","0.5858587277072286881","42.1606923934114163899","72","0.8618488560574708579","9","45","5","4","0","5","0","2","38","13","6","26","0","1291","3294","232","5"
"6.6.1","mac","0","2023-02-28","13:00:17","780600946","1","1","experiment","3","experiment_noU","705","1","81","DEV","POS","1","","","","","","81","45","5","4","0","5","0","2","38","13","6","26","0","1291","3294","232","5"
