"build","computer.platform","computer.touch","date","time","subject","group","sessionid","blockcode","blocknum","trialcode","latency","randStart","startPos","scrfunc","rtvspos","randStart","mag","freq","ev","inc","rng","startPos","fogPos1","fogPos2","chooseUncertainty1","chooseUncertainty2","uncertaintyCount1","uncertaintyCount2","blockCount","ntrials","trialCount","uncertaintyStart1","uncertaintyStart2","uncertainty_block","rt_shifted","totalPoints","totalEarnings","Earnings"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","dispFeedback_U","1000","1","33","CEVR","POS","1","72","0.5194544725230645366","37.5194544725230514359","72","0.2652272966842230684","33","30","35","0","0","6","0","1","33","11","5","31","1","3807","507","41","5"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","experiment_U","3414","1","96","CEVR","POS","1","","","","","","96","30","35","0","0","6","0","1","33","11","5","31","1","3807","507","41","5"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","dispFeedback_U","1000","1","96","CEVR","POS","1","49","0.7053376906318082895","34.8839869281045693583","49","0.2477192094660641553","96","30","35","0","0","7","0","1","33","12","5","31","1","4464","556","45","4"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","experiment_U","3337","1","8","CEVR","POS","1","","","","","","8","30","35","0","0","7","0","1","33","12","5","31","1","4464","556","45","4"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","dispFeedback_U","1000","1","8","CEVR","POS","1","37","0.9862909367859863385","36.0137090632140228763","37","0.3142110852790556685","8","30","35","0","0","8","0","1","33","13","5","31","1","4987","593","48","3"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","experiment_U","4556","1","60","CEVR","POS","1","","","","","","60","30","35","0","0","8","0","1","33","13","5","31","1","4987","593","48","3"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","dispFeedback_U","1000","1","60","CEVR","POS","1","72","0.5192461908580593422","37.5192461908580625618","1","0.5740925892195879454","60","30","35","0","0","9","0","1","33","14","5","31","1","3806","594","49","1"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","experiment_U","2028","1","24","CEVR","POS","1","","","","","","24","30","35","0","0","9","0","1","33","14","5","31","1","3806","594","49","1"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","dispFeedback_U","1000","1","24","CEVR","POS","1","55","0.7107574094401756248","39.1322722283205237659","55","0.6958413160629201011","24","30","35","0","0","10","0","1","33","15","5","31","1","4478","649","53","4"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","experiment_U","4050","1","75","CEVR","POS","1","","","","","","75","30","35","0","0","10","0","1","33","15","5","31","1","4478","649","53","4"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","dispFeedback_U","1000","1","75","CEVR","POS","1","64","0.575555555555555598","37","1","0.816691570872601913","75","30","35","0","0","11","0","1","33","16","5","31","1","4050","650","54","1"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","experiment_U","6508","1","19","CEVR","POS","1","","","","","","19","30","35","0","0","11","0","1","33","16","5","31","1","4050","650","54","1"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","dispFeedback_U","1000","1","19","CEVR","POS","1","77","0.4996141975308641681","38.4988425925925952242","1","0.710375449785584423","19","30","35","0","0","12","0","1","33","17","5","31","1","3708","651","55","1"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","experiment_U","2448","1","50","CEVR","POS","1","","","","","","50","30","35","0","0","12","0","1","33","17","5","31","1","3708","651","55","1"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","dispFeedback_U","1000","1","50","CEVR","POS","1","147","0.2538220305762446394","37.2538220305762521889","1","0.3265767200678998394","50","30","35","0","0","13","0","1","33","18","5","31","1","1198","652","56","1"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","experiment_U","4051","1","17","CEVR","POS","1","","","","","","17","30","35","0","0","13","0","1","33","18","5","31","1","1198","652","56","1"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","dispFeedback_U","1000","1","17","CEVR","POS","1","151","0.2515051466304136785","38.006020586521650273","1","0.5229682502157446677","17","30","35","0","0","14","0","1","33","19","5","31","1","1151","653","57","1"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","experiment_U","2395","1","80","CEVR","POS","1","","","","","","80","30","35","0","0","14","0","1","33","19","5","31","1","1151","653","57","1"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","dispFeedback_U","1000","1","80","CEVR","POS","1","104","0.35430916552667574","36.9999999999999928946","1","0.7145973478245076782","80","30","35","0","0","15","0","1","33","20","5","31","0","2645","654","58","1"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","experiment_noU","5981","1","87","CEVR","POS","1","","","","","","87","30","35","0","0","15","0","1","33","20","5","31","0","2645","654","58","1"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","dispFeedback_noU","1000","1","87","CEVR","POS","1","133","0.2744225471498198954","36.4511549057003634289","133","0.8469867733882243677","87","30","35","0","0","15","0","1","33","21","5","31","0","1581","787","67","9"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","experiment_noU","3039","1","51","CEVR","POS","1","","","","","","51","30","35","0","0","15","0","1","33","21","5","31","0","1581","787","67","9"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","dispFeedback_noU","1000","1","51","CEVR","POS","1","124","0.2902936561309123475","36.1291190316072601263","124","0.9839893507268254735","51","30","35","0","0","15","0","1","33","22","5","31","0","1839","911","75","8"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","experiment_noU","3260","1","46","CEVR","POS","1","","","","","","46","30","35","0","0","15","0","1","33","22","5","31","0","1839","911","75","8"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","dispFeedback_noU","1000","1","46","CEVR","POS","1","130","0.2884187082405345048","37.5768374164810623483","130","0.6318513042367648325","46","30","35","0","0","15","0","1","33","23","5","31","0","1810","1041","84","9"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","experiment_noU","999","1","89","CEVR","POS","1","","","","","","89","30","35","0","0","15","0","1","33","23","5","31","0","1810","1041","84","9"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","dispFeedback_noU","1000","1","89","CEVR","POS","1","132","0.2814605520539013583","37.2814605520539075201","132","0.8291332902920277581","89","30","35","0","0","15","0","1","33","24","5","31","0","1699","1173","93","9"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","experiment_noU","1508","1","86","CEVR","POS","1","","","","","","86","30","35","0","0","15","0","1","33","24","5","31","0","1699","1173","93","9"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","dispFeedback_noU","1000","1","86","CEVR","POS","1","122","0.3052805280528052556","37.3052805280528048115","122","0.8233742063919488041","86","30","35","0","0","15","0","1","33","25","5","31","0","2058","1295","101","8"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","experiment_noU","3323","1","47","CEVR","POS","1","","","","","","47","30","35","0","0","15","0","1","33","25","5","31","0","2058","1295","101","8"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","dispFeedback_noU","1000","1","47","CEVR","POS","1","125","0.2958647475439799002","37","125","0.9809768050864750011","47","30","35","0","0","15","0","1","33","26","5","31","0","1923","1420","110","9"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","experiment_noU","626","1","4","CEVR","POS","1","","","","","","4","30","35","0","0","15","0","1","33","26","5","31","0","1923","1420","110","9"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","dispFeedback_noU","1000","1","4","CEVR","POS","1","124","0.3065814393939393923","37.9197443181818201197","124","0.4465626053154846953","4","30","35","0","0","15","0","1","33","27","5","31","0","2076","1544","118","8"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","experiment_noU","3984","1","32","CEVR","POS","1","","","","","","32","30","35","0","0","15","0","1","33","27","5","31","0","2076","1544","118","8"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","dispFeedback_noU","1000","1","32","CEVR","POS","1","129","0.2899686520376175136","37.289968652037622121","129","0.3390567475787961693","32","30","35","0","0","15","0","1","33","28","5","31","0","1834","1673","127","9"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","experiment_noU","2137","1","72","CEVR","POS","1","","","","","","72","30","35","0","0","15","0","1","33","28","5","31","0","1834","1673","127","9"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","dispFeedback_noU","1000","1","72","CEVR","POS","1","120","0.3002550428935775728","36.0992348713192683363","120","0.7224349437100894278","72","30","35","0","0","15","0","1","33","29","5","31","0","1987","1793","135","8"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","experiment_noU","4038","1","33","CEVR","POS","1","","","","","","33","30","35","0","0","15","0","1","33","29","5","31","0","1987","1793","135","8"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","dispFeedback_noU","1000","1","33","CEVR","POS","1","129","0.2968821641448876614","38.1875286565795519778","129","0.0127818898793267757","33","30","35","0","0","15","0","1","33","30","5","31","0","1938","1922","144","9"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","experiment_noU","1750","1","80","CEVR","POS","1","","","","","","80","30","35","0","0","15","0","1","33","30","5","31","0","1938","1922","144","9"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","dispFeedback_noU","1000","1","80","CEVR","POS","1","118","0.3011627906976743763","35.4941860465116221235","118","0.5967654815401801649","80","30","35","0","0","15","0","1","33","31","5","31","2","2000","2040","152","8"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","experiment_U","4414","1","30","CEVR","POS","1","","","","","","30","30","35","0","0","15","0","1","33","31","5","31","2","2000","2040","152","8"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","dispFeedback_U","1000","1","30","CEVR","POS","1","115","0.3131044487427466216","36.0606866537717607457","1","0.9749419018567869744","30","30","35","0","0","15","1","1","33","32","5","31","2","2164","2041","153","1"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","experiment_U","2177","1","73","CEVR","POS","1","","","","","","73","30","35","0","0","15","1","1","33","32","5","31","2","2164","2041","153","1"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","2","dispFeedback_U","1000","1","73","CEVR","POS","1","120","0.3066540374141605296","36.6933459625858304776","1","0.5875142031785832719","73","30","35","0","0","15","2","1","33","33","5","31","2","2077","2042","154","1"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","experiment_noU","761","1","90","DEV","POS","1","","","","","","90","5","25","0","0","0","0","2","38","0","8","27","2","2077","2042","154","1"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","dispFeedback_noU","1000","1","90","DEV","POS","1","75","0.5450805388955786146","40.8875823694538880204","75","0.5568547196585812431","90","5","25","0","0","0","0","2","38","1","8","27","0","1511","2117","160","6"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","experiment_noU","3578","1","39","DEV","POS","1","","","","","","39","5","25","0","0","0","0","2","38","1","8","27","0","1511","2117","160","6"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","dispFeedback_noU","1000","1","39","DEV","POS","1","76","0.5008348778199991358","38.1396129856546579617","76","0.8690461329810894586","39","5","25","0","0","0","0","2","38","2","8","27","0","1778","2193","166","6"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","experiment_noU","3227","1","39","DEV","POS","1","","","","","","39","5","25","0","0","0","0","2","38","2","8","27","0","1778","2193","166","6"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","dispFeedback_noU","1000","1","39","DEV","POS","1","75","0.5601834606295296171","41.803510455553542613","75","0.6928285268817163667","39","5","25","0","0","0","0","2","38","3","8","27","0","1427","2268","172","6"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","experiment_noU","2578","1","59","DEV","POS","1","","","","","","59","5","25","0","0","0","0","2","38","3","8","27","0","1427","2268","172","6"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","dispFeedback_noU","1000","1","59","DEV","POS","1","79","0.5008348778199991358","39.6421176191146571455","79","0.0701326164580259037","59","5","25","0","0","0","0","2","38","4","8","27","0","1778","2347","178","6"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","experiment_noU","5349","1","2","DEV","POS","1","","","","","","2","5","25","0","0","0","0","2","38","4","8","27","0","1778","2347","178","6"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","dispFeedback_noU","1000","1","2","DEV","POS","1","80","0.5133395164101074437","40.9789041990122271386","80","0.9915755640230085044","2","5","25","0","0","0","0","2","38","5","8","27","0","1699","2427","184","6"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","experiment_noU","621","1","90","DEV","POS","1","","","","","","90","5","25","0","0","0","0","2","38","5","8","27","0","1699","2427","184","6"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","dispFeedback_noU","1000","1","90","DEV","POS","1","75","0.5705720050064508886","42.9970901880774789561","75","0.4005762244110405712","90","5","25","0","0","0","0","2","38","6","8","27","0","1371","2502","190","6"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","experiment_noU","2902","1","39","DEV","POS","1","","","","","","39","5","25","0","0","0","0","2","38","6","8","27","0","1371","2502","190","6"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","dispFeedback_noU","1000","1","39","DEV","POS","1","77","0.6240585616655922596","48.0316185020327282018","77","0.8502196364221674685","39","5","25","0","0","0","0","2","38","7","8","27","0","1102","2579","196","6"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","experiment_noU","4000","1","27","DEV","POS","1","","","","","","27","5","25","0","0","0","0","2","38","7","8","27","0","1102","2579","196","6"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","dispFeedback_noU","1000","1","27","DEV","POS","1","79","0.5297020982193046956","42.0618659495090341238","79","0.63071647883176718","27","5","25","0","0","0","0","2","38","8","8","27","1","1600","2658","202","6"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","experiment_U","2337","1","62","DEV","POS","1","","","","","","62","5","25","0","0","0","0","2","38","8","8","27","1","1600","2658","202","6"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","dispFeedback_U","1000","1","62","DEV","POS","1","80","0.515281579858480332","41.1080958828320817133","80","0.0031934294391408164","62","5","25","1","0","1","0","2","38","9","8","27","1","1687","2738","208","6"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","experiment_U","3775","1","41","DEV","POS","1","","","","","","41","5","25","1","0","1","0","2","38","9","8","27","1","1687","2738","208","6"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","dispFeedback_U","1000","1","41","DEV","POS","1","76","0.4580266038219930058","34.9401290474669607988","76","0.0602098598750796798","41","5","25","2","0","2","0","2","38","10","8","27","1","2075","2814","214","6"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","experiment_U","2349","1","76","DEV","POS","1","","","","","","76","5","25","2","0","2","0","2","38","10","8","27","1","2075","2814","214","6"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","dispFeedback_U","1000","1","76","DEV","POS","1","81","0.4182447287462096597","34.040247355811594332","1","0.4204829436308897272","76","5","25","3","0","3","0","2","38","11","8","27","1","2399","2815","215","1"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","experiment_U","3828","1","40","DEV","POS","1","","","","","","40","5","25","3","0","3","0","2","38","11","8","27","1","2399","2815","215","1"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","dispFeedback_U","1000","1","40","DEV","POS","1","80","0.4576266371036246117","36.7450691533319329096","1","0.6782682800382069388","40","5","25","4","0","4","0","2","38","12","8","27","0","2078","2816","216","1"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","experiment_noU","915","1","35","DEV","POS","1","","","","","","35","5","25","4","0","4","0","2","38","12","8","27","0","2078","2816","216","1"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","dispFeedback_noU","1000","1","35","DEV","POS","1","80","0.287040382757960566","23.0696283010821296955","80","0.2784256248917490462","35","5","25","4","0","4","0","2","38","13","8","27","0","3915","2896","222","6"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","experiment_noU","873","1","28","DEV","POS","1","","","","","","28","5","25","4","0","4","0","2","38","13","8","27","0","3915","2896","222","6"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","dispFeedback_noU","1000","1","28","DEV","POS","1","85","0.3173279350793587472","27.1261472219889192559","85","0.8429073125223879304","28","5","25","4","0","4","0","2","38","14","8","27","0","3523","2981","228","6"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","experiment_noU","750","1","88","DEV","POS","1","","","","","","88","5","25","4","0","4","0","2","38","14","8","27","0","3523","2981","228","6"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","dispFeedback_noU","1000","1","88","DEV","POS","1","73","0.5651601825142368307","41.5375362464033983656","73","0.6823409611085292648","88","5","25","4","0","4","0","2","38","15","8","27","0","1400","3054","233","5"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","experiment_noU","4253","1","20","DEV","POS","1","","","","","","20","5","25","4","0","4","0","2","38","15","8","27","0","1400","3054","233","5"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","dispFeedback_noU","1000","1","20","DEV","POS","1","74","0.5464941979912119052","40.4273200623030746215","74","0.5763158173245181981","20","5","25","4","0","4","0","2","38","16","8","27","0","1503","3128","238","5"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","experiment_noU","1822","1","74","DEV","POS","1","","","","","","74","5","25","4","0","4","0","2","38","16","8","27","0","1503","3128","238","5"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","dispFeedback_noU","1000","1","74","DEV","POS","1","78","0.5017676169324718494","39.2020141648863358341","78","0.1038956640064473413","74","5","25","4","0","4","0","2","38","17","8","27","0","1772","3206","244","6"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","experiment_noU","1301","1","91","DEV","POS","1","","","","","","91","5","25","4","0","4","0","2","38","17","8","27","0","1772","3206","244","6"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","dispFeedback_noU","1000","1","91","DEV","POS","1","76","0.4545808567278251111","34.7196665385507259316","76","0.4740519904238292836","91","5","25","4","0","4","0","2","38","18","8","27","0","2101","3282","250","6"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","experiment_noU","4391","1","21","DEV","POS","1","","","","","","21","5","25","4","0","4","0","2","38","18","8","27","0","2101","3282","250","6"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","dispFeedback_noU","1000","1","21","DEV","POS","1","79","0.5146329679612133834","40.5503347141541894416","79","0.203387625562815838","21","5","25","4","0","4","0","2","38","19","8","27","0","1691","3361","256","6"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","experiment_noU","1487","1","82","DEV","POS","1","","","","","","82","5","25","4","0","4","0","2","38","19","8","27","0","1691","3361","256","6"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","dispFeedback_noU","1000","1","82","DEV","POS","1","81","0.4918098348031173517","40.0271117469244970266","81","0.3017494374191736495","82","5","25","4","0","4","0","2","38","20","8","27","0","1837","3442","262","6"
"6.6.1","mac","0","2023-02-27","17:52:46","296142977","1","1","experiment","3","experiment_noU","4891","1","28","DEV","POS","1","","","","","","28","5","25","4","0","4","0","2","38","20","8","27","0","1837","3442","262","6"
