"build","computer.platform","computer.touch","date","time","subject","group","sessionid","blockcode","blocknum","trialcode","latency","randStart","startPos","scrfunc","rtvspos","randStart","mag","freq","ev","inc","rng","startPos","fogPos1","fogPos2","chooseUncertainty1","chooseUncertainty2","uncertaintyCount1","uncertaintyCount2","blockCount","ntrials","trialCount","uncertaintyStart1","uncertaintyStart2","uncertainty_block","rt_shifted","totalPoints","totalEarnings","Earnings"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","dispFeedback_noU","1000","1","59","CEVR","POS","1","170","0.21504483560278978","36.569910328794428267","170","0.7670695259624787932","59","35","10","0","0","0","0","1","36","3","5","27","0","278","481","30","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","experiment_noU","519","1","72","CEVR","POS","1","","","","","","72","35","10","0","0","0","0","1","36","3","5","27","0","278","481","30","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","dispFeedback_noU","1000","1","72","CEVR","POS","1","173","0.2183442926993761635","37.8733771707975037657","173","0.4622394886012746729","72","35","10","0","0","0","0","1","36","4","5","27","0","369","654","40","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","experiment_noU","2869","1","24","CEVR","POS","1","","","","","","24","35","10","0","0","0","0","1","36","4","5","27","0","369","654","40","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","dispFeedback_noU","1000","1","24","CEVR","POS","1","175","0.2165189767597391624","37.86607590703895454","175","0.2348126255056850187","24","35","10","0","0","0","0","1","36","5","5","27","1","319","829","50","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","experiment_U","4831","1","81","CEVR","POS","1","","","","","","81","35","10","0","0","0","0","1","36","5","5","27","1","319","829","50","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","dispFeedback_U","1000","1","81","CEVR","POS","1","176","0.2099205705949100387","37","176","0.9988560716153253027","81","35","10","1","0","1","0","1","36","6","5","27","1","131","1005","60","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","experiment_U","1368","1","50","CEVR","POS","1","","","","","","50","35","10","1","0","1","0","1","36","6","5","27","1","131","1005","60","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","dispFeedback_U","1000","1","50","CEVR","POS","1","175","0.2094791329666774726","36.5810417340666518271","175","0.177703902865225416","50","35","10","2","0","2","0","1","36","7","5","27","1","118","1180","70","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","experiment_U","2837","1","22","CEVR","POS","1","","","","","","22","35","10","2","0","2","0","1","36","7","5","27","1","118","1180","70","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","dispFeedback_U","1000","1","22","CEVR","POS","1","176","0.2118436119744806223","37.2118436119744799839","176","0.2483627996985713904","22","35","10","3","0","3","0","1","36","8","5","27","1","187","1356","80","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","experiment_U","1243","1","55","CEVR","POS","1","","","","","","55","35","10","3","0","3","0","1","36","8","5","27","1","187","1356","80","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","dispFeedback_U","1000","1","55","CEVR","POS","1","178","0.2138022123163282051","38.0690110615816408313","178","0.3092763424639767833","55","35","10","4","0","4","0","1","36","9","5","27","0","243","1534","90","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","experiment_noU","2647","1","25","CEVR","POS","1","","","","","","25","35","10","4","0","4","0","1","36","9","5","27","0","243","1534","90","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","dispFeedback_noU","1000","1","25","CEVR","POS","1","173","0.2104664391353811281","36.3686006825938648035","173","0.1231723826199705718","25","35","10","4","0","4","0","1","36","10","5","27","0","147","1707","100","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","experiment_noU","2203","1","34","CEVR","POS","1","","","","","","34","35","10","4","0","4","0","1","36","10","5","27","0","147","1707","100","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","dispFeedback_noU","1000","1","34","CEVR","POS","1","178","0.2106718724581096436","37.4213437449162213966","178","0.3577858254680842953","34","35","10","4","0","4","0","1","36","11","5","27","0","153","1885","110","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","experiment_noU","612","1","67","CEVR","POS","1","","","","","","67","35","10","4","0","4","0","1","36","11","5","27","0","153","1885","110","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","dispFeedback_noU","1000","1","67","CEVR","POS","1","174","0.2127135348226018574","37","174","0.2664192470876544649","67","35","10","4","0","4","0","1","36","12","5","27","0","212","2059","120","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","experiment_noU","1703","1","45","CEVR","POS","1","","","","","","45","35","10","4","0","4","0","1","36","12","5","27","0","212","2059","120","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","dispFeedback_noU","1000","1","45","CEVR","POS","1","169","0.2123995407577497219","35.9380022962112519735","169","0.6840112411147010185","45","35","10","4","0","4","0","1","36","13","5","27","0","203","2228","130","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","experiment_noU","2555","1","29","CEVR","POS","1","","","","","","29","35","10","4","0","4","0","1","36","13","5","27","0","203","2228","130","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","dispFeedback_noU","1000","1","29","CEVR","POS","1","176","0.2142266335814722866","37.6426799007444188305","176","0.8434337894067712726","29","35","10","4","0","4","0","1","36","14","5","27","0","255","2404","140","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","experiment_noU","3179","1","14","CEVR","POS","1","","","","","","14","35","10","4","0","4","0","1","36","14","5","27","0","255","2404","140","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","dispFeedback_noU","1000","1","14","CEVR","POS","1","177","0.2098525360557446096","37.209852536055741723","177","0.4693398127493774163","14","35","10","4","0","4","0","1","36","15","5","27","0","129","2581","150","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","experiment_noU","4611","1","82","CEVR","POS","1","","","","","","82","35","10","4","0","4","0","1","36","15","5","27","0","129","2581","150","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","dispFeedback_noU","1000","1","82","CEVR","POS","1","41","0.9671396564600448498","39.9014189693801313297","41","0.2218540092515419171","82","35","10","4","0","4","0","1","36","16","5","27","0","4961","2622","153","3"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","experiment_noU","2415","1","32","CEVR","POS","1","","","","","","32","35","10","4","0","4","0","1","36","16","5","27","0","4961","2622","153","3"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","dispFeedback_noU","1000","1","32","CEVR","POS","1","167","0.2145816072908036665","35.927091963545983333","167","0.2036228345715493937","32","35","10","4","0","4","0","1","36","17","5","27","0","265","2789","163","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","experiment_noU","3481","1","8","CEVR","POS","1","","","","","","8","35","10","4","0","4","0","1","36","17","5","27","0","265","2789","163","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","dispFeedback_noU","1000","1","8","CEVR","POS","1","181","0.2099205705949100387","38.0496028529745444757","181","0.5205034433213303613","8","35","10","4","0","4","0","1","36","18","5","27","0","131","2970","173","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","experiment_noU","4731","1","83","CEVR","POS","1","","","","","","83","35","10","4","0","4","0","1","36","18","5","27","0","131","2970","173","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","dispFeedback_noU","1000","1","83","CEVR","POS","1","174","0.2099205705949100387","36.5801588588101793675","174","0.2213163702332685556","83","35","10","4","0","4","0","1","36","19","5","27","0","131","3144","183","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","experiment_noU","513","1","68","CEVR","POS","1","","","","","","68","35","10","4","0","4","0","1","36","19","5","27","0","131","3144","183","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","dispFeedback_noU","1000","1","68","CEVR","POS","1","177","0.2110151539840313117","37.4220303079680647329","177","0.364000777565874345","68","35","10","4","0","4","0","1","36","20","5","27","0","163","3321","193","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","experiment_noU","2652","1","24","CEVR","POS","1","","","","","","24","35","10","4","0","4","0","1","36","20","5","27","0","163","3321","193","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","dispFeedback_noU","1000","1","24","CEVR","POS","1","180","0.2089383672152307359","37.6268151016456968705","180","0.6302563407528810613","24","35","10","4","0","4","0","1","36","21","5","27","0","102","3501","203","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","experiment_noU","3166","1","15","CEVR","POS","1","","","","","","15","35","10","4","0","4","0","1","36","21","5","27","0","102","3501","203","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","dispFeedback_noU","1000","1","15","CEVR","POS","1","171","0.211118356700358667","36.1555265731985713273","171","0.2209833728198389025","15","35","10","4","0","4","0","1","36","22","5","27","0","166","3672","213","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","experiment_noU","4032","1","98","CEVR","POS","1","","","","","","98","35","10","4","0","4","0","1","36","22","5","27","0","166","3672","213","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","dispFeedback_noU","1000","1","98","CEVR","POS","1","170","0.2116704805491990971","35.9416475972540112593","170","0.2019879688047775956","98","35","10","4","0","4","0","1","36","23","5","27","0","182","3842","223","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","experiment_noU","4696","1","82","CEVR","POS","1","","","","","","82","35","10","4","0","4","0","1","36","23","5","27","0","182","3842","223","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","dispFeedback_noU","1000","1","82","CEVR","POS","1","178","0.2070674768148385025","36.7929325231851578337","178","0.3686058652514139777","82","35","10","4","0","4","0","1","36","24","5","27","0","46","4020","233","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","experiment_noU","350","1","68","CEVR","POS","1","","","","","","68","35","10","4","0","4","0","1","36","24","5","27","0","46","4020","233","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","dispFeedback_noU","1000","1","68","CEVR","POS","1","180","0.2055555555555555747","37","180","0.5774682724330267858","68","35","10","4","0","4","0","1","36","25","5","27","0","0","4200","243","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","experiment_noU","887","1","60","CEVR","POS","1","","","","","","60","35","10","4","0","4","0","1","36","25","5","27","0","0","4200","243","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","dispFeedback_noU","1000","1","60","CEVR","POS","1","174","0.2101249391530098931","36.5797501216939835444","174","0.8652239804773647069","60","35","10","4","0","4","0","1","36","26","5","27","0","137","4374","253","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","experiment_noU","3665","1","3","CEVR","POS","1","","","","","","3","35","10","4","0","4","0","1","36","26","5","27","0","137","4374","253","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","dispFeedback_noU","1000","1","3","CEVR","POS","1","180","0.207698476343223748","37.4153969526864500494","180","0.6592105961542601422","3","35","10","4","0","4","0","1","36","27","5","27","2","65","4554","263","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","experiment_U","4545","1","85","CEVR","POS","1","","","","","","85","35","10","4","0","4","0","1","36","27","5","27","2","65","4554","263","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","dispFeedback_U","1000","1","85","CEVR","POS","1","177","0.2070343725019984094","36.5859312549960051797","177","0.5239110066378281916","85","35","10","4","1","4","1","1","36","28","5","27","2","45","4731","273","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","experiment_U","4620","1","86","CEVR","POS","1","","","","","","86","35","10","4","1","4","1","1","36","28","5","27","2","45","4731","273","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","dispFeedback_U","1000","1","86","CEVR","POS","1","177","0.2112561174551386423","37.4225122349102718999","177","0.1517312585263818625","86","35","10","4","2","4","2","1","36","29","5","27","2","170","4908","283","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","experiment_U","4173","1","94","CEVR","POS","1","","","","","","94","35","10","4","2","4","2","1","36","29","5","27","2","170","4908","283","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","dispFeedback_U","1000","1","94","CEVR","POS","1","173","0.2096486967783713906","36.3710539096648872714","173","0.2527090034570332877","94","35","10","4","3","4","3","1","36","30","5","27","2","123","5081","293","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","experiment_U","1342","1","52","CEVR","POS","1","","","","","","52","35","10","4","3","4","3","1","36","30","5","27","2","123","5081","293","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","dispFeedback_U","1000","1","52","CEVR","POS","1","176","0.212017026850032736","37.2120170268500274346","176","0.6482608671412479762","52","35","10","4","4","4","4","1","36","31","5","27","0","192","5257","303","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","experiment_noU","3838","1","2","CEVR","POS","1","","","","","","2","35","10","4","4","4","4","1","36","31","5","27","0","192","5257","303","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","dispFeedback_noU","1000","1","2","CEVR","POS","1","174","0.2118782722513088967","36.7881217277486882722","174","0.2785355454027968469","2","35","10","4","4","4","4","1","36","32","5","27","0","188","5431","313","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","experiment_noU","3374","1","12","CEVR","POS","1","","","","","","12","35","10","4","4","4","4","1","36","32","5","27","0","188","5431","313","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","dispFeedback_noU","1000","1","12","CEVR","POS","1","178","0.2131336405529954126","37.852534562211985758","178","0.1475962272723196633","12","35","10","4","4","4","4","1","36","33","5","27","0","224","5609","323","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","experiment_noU","1764","1","42","CEVR","POS","1","","","","","","42","35","10","4","4","4","4","1","36","33","5","27","0","224","5609","323","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","dispFeedback_noU","1000","1","42","CEVR","POS","1","174","0.2093436792757840392","36.3719689621726445239","174","0.0021898935088398618","42","35","10","4","4","4","4","1","36","34","5","27","0","114","5783","333","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","experiment_noU","3884","1","0","CEVR","POS","1","","","","","","0","35","10","4","4","4","4","1","36","34","5","27","0","114","5783","333","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","dispFeedback_noU","1000","1","0","CEVR","POS","1","180","0.2100227051573143322","37.8400908206292641012","180","0.1479010950186990803","0","35","10","4","4","4","4","1","36","35","5","27","0","134","5963","343","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","experiment_noU","2984","1","18","CEVR","POS","1","","","","","","18","35","10","4","4","4","4","1","36","35","5","27","0","134","5963","343","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","2","dispFeedback_noU","1000","1","18","CEVR","POS","1","176","0.2100227051573143322","37.0000000000000071054","176","0.3886021974935667256","18","35","10","4","4","4","4","1","36","36","5","27","0","134","6139","353","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","3","experiment_noU","1655","1","46","DEV","POS","1","","","","","","46","25","30","0","0","0","0","2","42","0","9","24","0","134","6139","353","10"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","3","dispFeedback_noU","1000","1","46","DEV","POS","1","70","0.8427535972474698989","59.0596238307935763601","70","0.1962094679931666308","46","25","30","0","0","0","0","2","42","1","9","24","0","205","6209","358","5"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","3","experiment_noU","2951","1","20","DEV","POS","1","","","","","","20","25","30","0","0","0","0","2","42","1","9","24","0","205","6209","358","5"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","3","dispFeedback_noU","1000","1","20","DEV","POS","1","68","0.8438496736528476871","57.411356913282290293","68","0.5206837953349304771","20","25","30","0","0","0","0","2","42","2","9","24","0","201","6277","363","5"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","3","experiment_noU","2165","1","71","DEV","POS","1","","","","","","71","25","30","0","0","0","0","2","42","2","9","24","0","201","6277","363","5"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","3","dispFeedback_noU","1000","1","71","DEV","POS","1","76","0.4731294143910196315","35.9008675734840210225","76","0.9679870759062438879","71","25","30","0","0","0","0","2","42","3","9","24","0","1965","6353","369","6"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","3","experiment_noU","3071","1","80","DEV","POS","1","","","","","","80","25","30","0","0","0","0","2","42","3","9","24","0","1965","6353","369","6"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","3","dispFeedback_noU","1000","1","80","DEV","POS","1","82","0.3330230490802710275","27.3055119299582571557","82","0.8555257450452833368","80","25","30","0","0","0","0","2","42","4","9","24","0","3321","6435","375","6"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","3","experiment_noU","590","1","62","DEV","POS","1","","","","","","62","25","30","0","0","0","0","2","42","4","9","24","0","3321","6435","375","6"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","3","dispFeedback_noU","1000","1","62","DEV","POS","1","90","0.1924550482703174525","17.3933931629394784579","90","0.062519748011259299","62","25","30","0","0","0","0","2","42","5","9","24","0","4940","6525","382","7"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","3","experiment_noU","380","1","85","DEV","POS","1","","","","","","85","25","30","0","0","0","0","2","42","5","9","24","0","4940","6525","382","7"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","3","dispFeedback_noU","1000","1","85","DEV","POS","1","75","0.6726269109146348901","50.2128104758683946329","75","0.474151700146997257","85","25","30","0","0","0","0","2","42","6","9","24","0","880","6600","388","6"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","3","experiment_noU","530","1","10","DEV","POS","1","","","","","","10","25","30","0","0","0","0","2","42","6","9","24","0","880","6600","388","6"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","3","dispFeedback_noU","1000","1","10","DEV","POS","1","75","0.4320837524535522389","32.4048926282564906387","75","0.4750043511099658056","10","25","30","0","0","0","0","2","42","7","9","24","0","2280","6675","394","6"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","3","experiment_noU","1838","1","20","DEV","POS","1","","","","","","20","25","30","0","0","0","0","2","42","7","9","24","0","2280","6675","394","6"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","3","dispFeedback_noU","1000","1","20","DEV","POS","1","85","0.2731679706486998538","23.1478934331921379908","85","0.6352706168860361435","20","25","30","0","0","0","0","2","42","8","9","24","0","4088","6760","400","6"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","3","experiment_noU","843","1","47","DEV","POS","1","","","","","","47","25","30","0","0","0","0","2","42","8","9","24","0","4088","6760","400","6"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","3","dispFeedback_noU","1000","1","47","DEV","POS","1","82","0.242545897697353019","19.9988596709991135469","82","0.3177088003879666167","47","25","30","0","0","0","0","2","42","9","9","24","1","4443","6842","406","6"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","3","experiment_U","1023","1","31","DEV","POS","1","","","","","","31","25","30","0","0","0","0","2","42","9","9","24","1","4443","6842","406","6"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","3","dispFeedback_U","1000","1","31","DEV","POS","1","80","0.2942373956635586651","23.5888083082621022868","80","0.9201356146764325672","31","25","30","0","0","1","0","2","42","10","9","24","1","3823","6922","412","6"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","3","experiment_U","441","1","90","DEV","POS","1","","","","","","90","25","30","0","0","1","0","2","42","10","9","24","1","3823","6922","412","6"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","3","dispFeedback_U","1000","1","90","DEV","POS","1","78","0.6057058952184437572","47.516785964560881439","78","0.4660176919926930506","90","25","30","0","0","2","0","2","42","11","9","24","1","1191","7000","418","6"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","3","experiment_U","569","1","36","DEV","POS","1","","","","","","36","25","30","0","0","2","0","2","42","11","9","24","1","1191","7000","418","6"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","3","dispFeedback_U","1000","1","36","DEV","POS","1","86","0.3099572161268116521","26.5657485248855600446","86","0.41113957399761758","36","25","30","0","0","3","0","2","42","12","9","24","1","3619","7086","424","6"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","3","experiment_U","1070","1","45","DEV","POS","1","","","","","","45","25","30","0","0","3","0","2","42","12","9","24","1","3619","7086","424","6"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","3","dispFeedback_U","1000","1","45","DEV","POS","1","87","0.2306521270884195896","19.9970449962078014039","87","0.9380481615518332372","45","25","30","0","0","4","0","2","42","13","9","24","1","4570","7173","430","6"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","3","experiment_U","1727","1","90","DEV","POS","1","","","","","","90","25","30","0","0","4","0","2","42","13","9","24","1","4570","7173","430","6"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","3","dispFeedback_U","1000","1","90","DEV","POS","1","85","0.4096213997249107397","34.6690962369089632489","85","0.5230262776657534918","90","25","30","1","0","5","0","2","42","14","9","24","1","2477","7258","436","6"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","3","experiment_U","869","1","62","DEV","POS","1","","","","","","62","25","30","1","0","5","0","2","42","14","9","24","1","2477","7258","436","6"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","3","dispFeedback_U","1000","1","62","DEV","POS","1","64","0.8389243488373617774","53.8865112759330671111","64","0.8520683571351851393","62","25","30","2","0","6","0","2","42","15","9","24","1","219","7322","441","5"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","3","experiment_U","549","1","21","DEV","POS","1","","","","","","21","25","30","2","0","6","0","2","42","15","9","24","1","219","7322","441","5"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","3","dispFeedback_U","1000","1","21","DEV","POS","1","79","0.3727013897657306396","29.3480770719201586871","79","0.2949914213491118264","21","25","30","3","0","7","0","2","42","16","9","24","1","2849","7401","447","6"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","3","experiment_U","2084","1","61","DEV","POS","1","","","","","","61","25","30","3","0","7","0","2","42","16","9","24","1","2849","7401","447","6"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","3","dispFeedback_U","1000","1","61","DEV","POS","1","75","0.5681374971510796401","42.8491823045072166565","75","0.158000651085283772","61","25","30","3","0","8","0","2","42","17","9","24","1","1384","7476","453","6"
"6.6.1","mac","0","2023-02-17","16:38:10","202847853","1","1","experiment","3","experiment_U","774","1","10","DEV","POS","1","","","","","","10","25","30","3","0","8","0","2","42","17","9","24","1","1384","7476","453","6"
